1.220119380950927734e+01,-3.028161764144897461e+00,-1.503170871734619141e+01,-2.706005477905273438e+01
2.094120597839355469e+01,9.967408180236816406e+00,5.662075042724609375e+00,1.744718551635742188e+01
-3.345317840576171875e+01,-2.379292488098144531e+00,6.946349143981933594e+00,-1.070025825500488281e+01
