-6.112562179565429688e+00,1.024932098388671875e+01,-2.058022689819335938e+01,-5.579752922058105469e+00
-2.228756666183471680e+00,8.955698013305664062e-01,-3.536049365997314453e+00,1.673119354248046875e+01
9.731740951538085938e+00,1.139014816284179688e+01,3.014042282104492188e+01,7.331490516662597656e+00
