3.430253219604492188e+01,-4.819544219970703125e+01,1.825754165649414062e+01,-3.673620223999023438e+01
-4.851470947265625000e+00,-1.966485786437988281e+01,3.083536148071289062e+00,-5.550741195678710938e+01
-9.981963157653808594e+00,1.011901855468750000e+00,-2.093754768371582031e+01,-3.207774734497070312e+01
