-7.575109481811523438e+00,4.518674850463867188e+01,-2.530853271484375000e+01,1.521183776855468750e+01
-3.300172424316406250e+01,1.371648311614990234e+01,-1.002206325531005859e+01,5.993456268310546875e+01
-1.253897285461425781e+01,-1.247261333465576172e+01,-7.210804939270019531e+00,5.336270904541015625e+01
